id;CIDADE;ESTADO;UF;REGIÃO;location;Latitude;Longitude
3518404;Guaratinguetá;São Paulo;SP;Sudeste;Guaratinguetá, Região Imediata de Guaratinguetá, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil;-228.057.839;-451.908.926
3518503;Guareí;São Paulo;SP;Sudeste;Guareí, Região Imediata de Itapetininga, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18250-000, Brasil;-233.718.195;-48.184.685
3518602;Guariba;São Paulo;SP;Sudeste;Guariba, Região Imediata de Ribeirão Preto, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14840-000, Brasil;-2.135.938;-4.823.158
3518701;Guarujá;São Paulo;SP;Sudeste;Guarujá, Região Imediata de Santos, Região Metropolitana da Baixada Santista, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil;-239.927.768;-462.558.332
3518800;Guarulhos;São Paulo;SP;Sudeste;Rua São José, 645, Parque Santo Antônio, Guarulhos SP, Jardim Vila Galvão, Guarulhos, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 07062-152, Brasil;-234.602.288;-465.577.226
3518859;Guatapará;São Paulo;SP;Sudeste;Guatapará, Região Imediata de Ribeirão Preto, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, Brasil;-21.496.092;-480.360.685
3518909;Guzolândia;São Paulo;SP;Sudeste;Guzolândia, Região Imediata de Araçatuba, Região Geográfica Intermediária de Araçatuba, São Paulo, Região Sudeste, Brasil;-206.491.637;-506.622.974
3519006;Herculândia;São Paulo;SP;Sudeste;Herculândia, Região Imediata de Tupã, Região Geográfica Intermediária de Marília, São Paulo, Região Sudeste, Brasil;-22.004.508;-503.862.746
3519055;Holambra;São Paulo;SP;Sudeste;Holambra, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-226.332.028;-470.545.305
3519071;Hortolândia;São Paulo;SP;Sudeste;Hortolândia, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-2.285.833;-47.22
3519105;Iacanga;São Paulo;SP;Sudeste;Iacanga, Região Imediata de Bauru, Região Geográfica Intermediária de Bauru, São Paulo, Região Sudeste, Brasil;-218.928.341;-490.226.082
3519204;Iacri;São Paulo;SP;Sudeste;Iacri, Região Imediata de Tupã, Região Geográfica Intermediária de Marília, São Paulo, Região Sudeste, 17680-000, Brasil;-218.583.385;-506.892.931
3519253;Iaras;São Paulo;SP;Sudeste;Iaras, Região Imediata de Avaré, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-228.742.567;-491.593.923
3519303;Ibaté;São Paulo;SP;Sudeste;Ibaté, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 14815-000, Brasil;-219.554.092;-479.989.614
3519402;Ibirá;São Paulo;SP;Sudeste;Ibirá, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, Brasil;-210.815.104;-492.424.619
3519501;Ibirarema;São Paulo;SP;Sudeste;Ibirarema, Região Imediata de Ourinhos, Região Geográfica Intermediária de Marília, São Paulo, Região Sudeste, Brasil;-228.131.812;-500.720.477
3519600;Ibitinga;São Paulo;SP;Sudeste;Ibitinga, Região Imediata de Araraquara, São Paulo, Região Sudeste, Brasil;-2.175.623;-48.831.903
3519709;Ibiúna;São Paulo;SP;Sudeste;Ibiúna, Região Imediata de Sorocaba, Região Metropolitana de Sorocaba, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18150-000, Brasil;-236.544.825;-47.220.856
3519808;Icém;São Paulo;SP;Sudeste;Icém, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15460-000, Brasil;-203.413.103;-491.970.982
3519907;Iepê;São Paulo;SP;Sudeste;Iepê, Região Imediata de Presidente Prudente, Região Geográfica Intermediária de Presidente Prudente, São Paulo, Região Sudeste, 19640-000, Brasil;-22.660.165;-51.077.881
3520004;Igaraçu do Tietê;São Paulo;SP;Sudeste;Igaraçu do Tietê, Região Imediata de Jaú, Região Geográfica Intermediária de Bauru, São Paulo, Região Sudeste, 17350-000, Brasil;-225.165.369;-485.582.558
3520103;Igarapava;São Paulo;SP;Sudeste;Igarapava, Região Imediata de Ituverava, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14540-000, Brasil;-200.411.748;-477.476.682
3520202;Igaratá;São Paulo;SP;Sudeste;Igaratá, Região Imediata de São José dos Campos, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, 12350-000, Brasil;-232.063.475;-46.156.934
3520301;Iguape;São Paulo;SP;Sudeste;Iguape, Região Imediata de Registro, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 11920-000, Brasil;-247.042.692;-475.563.733
3520400;Ilhabela;São Paulo;SP;Sudeste;Ilhabela, Região Imediata de Caraguatatuba-Ubatuba-São Sebastião, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, 11630-000, Brasil;-23.816.628;-45.368.685
3520426;Ilha Comprida;São Paulo;SP;Sudeste;Ilha Comprida, Região Imediata de Registro, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-247.445.292;-475.525.529
3520442;Ilha Solteira;São Paulo;SP;Sudeste;Ilha Solteira, Região Imediata de Andradina, Região Geográfica Intermediária de Araçatuba, São Paulo, Região Sudeste, Brasil;-204.281.001;-513.410.871
3520509;Indaiatuba;São Paulo;SP;Sudeste;Indaiatuba, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-2.309.028;-4.721.806
3520608;Indiana;São Paulo;SP;Sudeste;Indiana, Região Imediata de Presidente Prudente, Região Geográfica Intermediária de Presidente Prudente, São Paulo, Região Sudeste, 19560-000, Brasil;-221.748.508;-512.534.615
3520707;Indiaporã;São Paulo;SP;Sudeste;Indiaporã, Região Imediata de Fernandópolis, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, Brasil;-199.802.644;-502.906.035
3520806;Inúbia Paulista;São Paulo;SP;Sudeste;Inúbia Paulista, Região Imediata de Adamantina-Lucélia, Região Geográfica Intermediária de Presidente Prudente, São Paulo, Região Sudeste, 17760-000, Brasil;-217.701.831;-509.616.718
3520905;Ipaussu;São Paulo;SP;Sudeste;Ipaussu, Região Imediata de Ourinhos, Região Geográfica Intermediária de Marília, São Paulo, Região Sudeste, Brasil;-230.544.285;-496.264.306
3521002;Iperó;São Paulo;SP;Sudeste;Iperó, Região Imediata de Sorocaba, Região Metropolitana de Sorocaba, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18560-000, Brasil;-233.508.977;-47.687.611
3521101;Ipeúna;São Paulo;SP;Sudeste;Ipeúna, Região Imediata de Rio Claro, Região Metropolitana de Piracicaba, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, 13537-000, Brasil;-224.356.582;-477.146.714
3521150;Ipiguá;São Paulo;SP;Sudeste;Ipiguá, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15108-000, Brasil;-20.657.282;-493.881.146
3521200;Iporanga;São Paulo;SP;Sudeste;Iporanga, Região Imediata de Registro, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18330-000, Brasil;-245.843.214;-48.594.028
3521309;Ipuã;São Paulo;SP;Sudeste;Ipuã, Região Imediata de São Joaquim da Barra-Orlândia, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14610-000, Brasil;-204.441.839;-48.012.504
3521408;Iracemápolis;São Paulo;SP;Sudeste;Iracemápolis, Região Imediata de Limeira, Região Metropolitana de Piracicaba, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-225.869.091;-475.160.966
3521507;Irapuã;São Paulo;SP;Sudeste;Irapuã, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, Brasil;-212.791.964;-494.101.967
3521606;Irapuru;São Paulo;SP;Sudeste;Irapuru, Região Imediata de Dracena, Região Geográfica Intermediária de Presidente Prudente, São Paulo, Região Sudeste, 17880-000, Brasil;-215.691.828;-513.494.606
3521705;Itaberá;São Paulo;SP;Sudeste;Itaberá, Região Imediata de Itapeva, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18440-000, Brasil;-238.621.345;-491.398.926
3521804;Itaí;São Paulo;SP;Sudeste;Itaí, Região Imediata de Avaré, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18730-000, Brasil;-234.172.598;-490.935.788
3521903;Itajobi;São Paulo;SP;Sudeste;Itajobi, Região Imediata de Catanduva, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, Brasil;-21.312.294;-490.596.336
3522000;Itaju;São Paulo;SP;Sudeste;Itaju, Região Imediata de Jaú, Região Geográfica Intermediária de Bauru, São Paulo, Região Sudeste, Brasil;-219.816.841;-488.046.536
3522109;Itanhaém;São Paulo;SP;Sudeste;Itanhaém, Região Imediata de Santos, Região Metropolitana da Baixada Santista, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 11740-000, Brasil;-241.848.847;-467.921.572
3522158;Itaoca;São Paulo;SP;Sudeste;Itaóca, Região Imediata de Itapeva, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18360-000, Brasil;-246.409.691;-488.410.159
3522208;Itapecerica da Serra;São Paulo;SP;Sudeste;Itapecerica da Serra, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil;-237.176.303;-468.492.435
3522307;Itapetininga;São Paulo;SP;Sudeste;Itapetininga, Região Imediata de Itapetininga, Região Metropolitana de Sorocaba, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-23.588.607;-48.048.326
3522406;Itapeva;São Paulo;SP;Sudeste;Itapeva, Região Imediata de Itapeva, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-239.849.105;-488.803.886
3522505;Itapevi;São Paulo;SP;Sudeste;Itapevi, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil;-2.354.888;-46.933.889
3522604;Itapira;São Paulo;SP;Sudeste;Itapira, Região Imediata de Mogi Guaçu, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-22.436.111;-46.821.667
3522653;Itapirapuã Paulista;São Paulo;SP;Sudeste;Itapirapuã Paulista, Região Imediata de Itapeva, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-245.735.083;-491.703.846
3522703;Itápolis;São Paulo;SP;Sudeste;Itápolis, Região Imediata de Araraquara, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 14900-000, Brasil;-215.958.368;-488.122.696
3522802;Itaporanga;São Paulo;SP;Sudeste;Itaporanga, Região Imediata de Itapeva, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18480-000, Brasil;-237.066.252;-494.895.934
3522901;Itapuí;São Paulo;SP;Sudeste;Itapuí, Região Imediata de Jaú, Região Geográfica Intermediária de Bauru, São Paulo, Região Sudeste, 17230-000, Brasil;-222.346.755;-487.189.744
3523008;Itapura;São Paulo;SP;Sudeste;Itapura, Região Imediata de Andradina, Região Geográfica Intermediária de Araçatuba, São Paulo, Região Sudeste, Brasil;-206.435.211;-515.084.479
3523107;Itaquaquecetuba;São Paulo;SP;Sudeste;Itaquaquecetuba, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil;-234.754.492;-463.514.033
3523206;Itararé;São Paulo;SP;Sudeste;Itararé, Região Imediata de Itapeva, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-241.145.368;-493.352.464
3523305;Itariri;São Paulo;SP;Sudeste;Itariri, Região Imediata de Santos, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 11760-000, Brasil;-242.900.711;-47.176.151
3523404;Itatiba;São Paulo;SP;Sudeste;Itatiba, Região Imediata de Jundiaí, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-229.965.861;-468.412.042
3523503;Itatinga;São Paulo;SP;Sudeste;Itatinga, Região Imediata de Botucatu, Região Geográfica Intermediária de Bauru, São Paulo, Região Sudeste, 18690-000, Brasil;-231.042.417;-486.134.874
3523602;Itirapina;São Paulo;SP;Sudeste;Itirapina, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13530-000, Brasil;-222.536.514;-478.212.546
3523701;Itirapuã;São Paulo;SP;Sudeste;Itirapuã, Região Imediata de Franca, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, Brasil;-206.406.814;-472.193.817
3523800;Itobi;São Paulo;SP;Sudeste;Itobi, Região Imediata de São José do Rio Pardo-Mococa, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-21.730.853;-469.743
3523909;Itu;São Paulo;SP;Sudeste;Itu, Região Imediata de Sorocaba, Região Metropolitana de Sorocaba, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-232.638.828;-47.298.892
3524006;Itupeva;São Paulo;SP;Sudeste;Itupeva, Região Imediata de Jundiaí, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-231.531.055;-470.580.347
3524105;Ituverava;São Paulo;SP;Sudeste;Ituverava, Região Imediata de Ituverava, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14500-000, Brasil;-203.366.604;-477.797.924
3524204;Jaborandi;São Paulo;SP;Sudeste;Jaborandi, Região Imediata de Barretos, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14775-000, Brasil;-206.921.079;-484.144.076
3524303;Jaboticabal;São Paulo;SP;Sudeste;Jaboticabal, Região Imediata de Ribeirão Preto, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, Brasil;-21.252.037;-48.325.223
3524402;Jacareí;São Paulo;SP;Sudeste;Jacareí, Região Imediata de São José dos Campos, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil;-2.330.528;-4.596.583
3524501;Jaci;São Paulo;SP;Sudeste;Jaci, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15155-000, Brasil;-208.844.434;-495.710.544
3524600;Jacupiranga;São Paulo;SP;Sudeste;Jacupiranga, Região Imediata de Registro, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, Brasil;-24.703.773;-480.060.639
3524709;Jaguariúna;São Paulo;SP;Sudeste;Jaguariúna, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil;-2.270.374;-46.985.062
3524808;Jales;São Paulo;SP;Sudeste;Jales, Região Imediata de Jales, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, Brasil;-202.671.767;-505.492.435
3524907;Jambeiro;São Paulo;SP;Sudeste;Jambeiro, Região Imediata de São José dos Campos, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, 12270-000, Brasil;-232.556.416;-456.919.926
3525003;Jandira;São Paulo;SP;Sudeste;Jandira, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil;-235.282.246;-46.902.003
3525102;Jardinópolis;São Paulo;SP;Sudeste;Jardinópolis, Região Imediata de Ribeirão Preto, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14680-000, Brasil;-210.255.126;-477.706.807
